transaction_id;date;customer_id;product_id;quantity;campaign_id
1257;28/11/23;C1029;P109;9;MC1004
1258;12/8/23;C1037;P104;9;MC1003
1259;16/9/23;C1001;P102;4;MC1001
1260;17/8/23;C1040;P111;8;MC1003
1261;25/9/23;C1038;P103;5;MC1001
1262;24/6/23;C1024;P106;7;MC1004
1263;17/4/23;C1011;P114;2;MC1003
1264;4/2/23;C1041;P116;4;MC1004
1265;7/9/23;C1018;P103;3;MC1002
1266;8/10/23;C1044;P108;2;MC1003
1267;12/9/23;C1028;P112;6;MC1002
1268;20/7/23;C1040;P108;6;MC1005
1269;18/5/23;C1005;P110;8;MC1001
1270;11/5/23;C1007;P107;6;MC1002
1271;24/2/23;C1011;P112;5;MC1001
1272;17/1/23;C1023;P108;9;MC1002
1273;8/10/23;C1011;P120;10;MC1001
1274;25/3/23;C1038;P115;4;MC1001
1275;9/2/23;C1024;P116;5;MC1004
1276;5/9/23;C1045;P107;5;MC1005
1277;15/6/23;C1037;P106;8;MC1005
1278;9/11/23;C1018;P106;3;MC1005
1279;30/6/23;C1044;P109;1;MC1005
1280;6/6/23;C1027;P106;7;MC1003
1281;18/7/23;C1026;P111;5;MC1001
1282;13/3/23;C1001;P105;5;MC1003
1283;15/7/23;C1004;P112;4;MC1004
1284;4/1/23;C1004;P120;3;MC1001
1285;16/11/23;C1036;P102;7;MC1004
1286;10/12/23;C1004;P101;4;MC1004
1287;19/10/23;C1007;P115;10;MC1004
1288;9/10/23;C1048;P117;5;MC1003
1289;24/6/23;C1031;P109;8;MC1004
1290;21/12/23;C1018;P120;9;MC1005
1291;21/6/23;C1023;P120;2;MC1003
1292;20/11/23;C1007;P111;6;MC1005
1293;29/7/23;C1048;P106;8;MC1005
1294;6/6/23;C1007;P112;7;MC1002
1295;1/12/23;C1025;P114;4;MC1002
1296;16/11/23;C1009;P120;5;MC1002
1297;15/3/23;C1042;P111;2;MC1004
1298;17/11/23;C1021;P104;2;MC1002
1299;24/6/23;C1039;P108;9;MC1004
1300;30/12/23;C1049;P115;6;MC1003
1301;15/5/23;C1001;P115;4;MC1003
1302;18/11/23;C1024;P103;4;MC1004
1303;19/5/23;C1004;P106;3;MC1001
1304;29/7/23;C1022;P112;2;MC1002
1305;18/6/23;C1026;P102;5;MC1002
1306;17/10/23;C1006;P102;4;MC1005
1307;19/12/23;C1037;P120;6;MC1001
1308;12/8/23;C1043;P110;2;MC1003
1309;1/3/23;C1003;P108;9;MC1003
1310;28/11/23;C1029;P102;3;MC1001
1311;9/1/23;C1033;P111;2;MC1002
1312;7/7/23;C1001;P113;3;MC1001
1313;4/4/23;C1039;P101;5;MC1001
1314;19/5/23;C1016;P115;4;MC1004
1315;4/6/23;C1025;P106;4;MC1002
1316;7/2/23;C1049;P116;5;MC1004
1317;26/10/23;C1005;P119;7;MC1005
1318;31/8/23;C1002;P120;9;MC1002
1319;29/7/23;C1031;P118;9;MC1005
1320;15/10/23;C1036;P120;10;MC1002
1321;28/6/23;C1010;P119;1;MC1003
1322;16/4/23;C1004;P102;7;MC1004
1323;25/4/23;C1050;P110;7;MC1003
1324;12/3/23;C1038;P116;6;MC1002
1325;9/11/23;C1044;P112;3;MC1003
1326;16/1/23;C1049;P102;9;MC1001
1327;6/1/23;C1017;P108;3;MC1002
1328;9/8/23;C1027;P104;7;MC1001
1329;26/5/23;C1026;P102;5;MC1001
1330;11/12/23;C1033;P110;5;MC1001
1331;25/3/23;C1049;P106;8;MC1004
1332;17/6/23;C1009;P111;7;MC1001
1333;16/4/23;C1042;P117;6;MC1001
1334;8/1/23;C1030;P115;4;MC1005
1335;29/12/23;C1004;P116;4;MC1002
1336;19/7/23;C1007;P106;5;MC1005
1337;9/5/23;C1036;P112;7;MC1002
1338;17/11/23;C1024;P110;7;MC1001
1339;18/4/23;C1012;P107;6;MC1005
1340;28/9/23;C1032;P115;2;MC1002
1341;6/5/23;C1043;P117;7;MC1005
1342;29/8/23;C1020;P115;8;MC1004
1343;6/1/23;C1018;P101;3;MC1001
1344;5/11/23;C1016;P110;5;MC1003
1345;17/7/23;C1014;P113;5;MC1004
1346;27/12/23;C1007;P112;10;MC1003
1347;30/9/23;C1009;P118;8;MC1002
1348;18/7/23;C1014;P118;2;MC1005
1349;21/2/23;C1014;P110;4;MC1005
1350;14/9/23;C1016;P119;5;MC1004
1351;8/1/23;C1018;P103;1;MC1001
1352;16/3/23;C1048;P101;2;MC1004
1353;8/4/23;C1045;P115;1;MC1001
1354;28/12/23;C1027;P114;6;MC1001
1355;6/11/23;C1033;P115;2;MC1003
1356;29/12/23;C1039;P108;6;MC1004
1357;19/3/23;C1019;P108;5;MC1002
1358;12/7/23;C1018;P109;7;MC1002
1359;9/7/23;C1029;P109;3;MC1005
1360;9/8/23;C1030;P102;5;MC1003
1361;22/3/23;C1034;P109;10;MC1003
1362;26/5/23;C1033;P104;10;MC1002
1363;12/8/23;C1006;P110;7;MC1004
1364;25/6/23;C1036;P110;9;MC1002
1365;10/7/23;C1023;P116;7;MC1004
1366;30/9/23;C1006;P115;3;MC1002
1367;5/5/23;C1019;P104;7;MC1002
1368;14/5/23;C1043;P112;5;MC1002
1369;7/5/23;C1022;P106;7;MC1003
1370;7/11/23;C1046;P110;8;MC1002
1371;16/10/23;C1030;P114;6;MC1003
1372;15/11/23;C1044;P111;2;MC1001
1373;3/6/23;C1005;P114;8;MC1002
1374;29/1/23;C1015;P120;9;MC1004
1375;3/4/23;C1039;P118;5;MC1003
1376;20/10/23;C1008;P105;10;MC1004
1377;25/8/23;C1045;P115;9;MC1001
1378;8/10/23;C1012;P116;6;MC1004
1379;13/11/23;C1036;P104;4;MC1004
1380;16/7/23;C1040;P112;4;MC1002
1381;25/12/23;C1021;P115;4;MC1003
1382;30/10/23;C1004;P106;6;MC1004
1383;16/10/23;C1009;P105;5;MC1002
1384;15/7/23;C1001;P101;1;MC1003
1385;16/12/23;C1013;P110;3;MC1003
1386;19/2/23;C1030;P114;4;MC1004
1387;10/3/23;C1033;P113;6;MC1003
1388;3/2/23;C1012;P118;4;MC1005
1389;26/5/23;C1024;P103;8;MC1001
1390;12/10/23;C1028;P111;9;MC1003
1391;14/7/23;C1030;P110;4;MC1002
1392;27/4/23;C1023;P105;10;MC1002
1393;11/9/23;C1024;P112;1;MC1003
1394;14/7/23;C1047;P119;7;MC1003
1395;29/11/23;C1028;P102;2;MC1003
1396;29/9/23;C1020;P106;6;MC1002
1397;9/10/23;C1005;P102;10;MC1001
1398;17/8/23;C1044;P120;1;MC1003
1399;14/6/23;C1038;P111;7;MC1003
1400;30/7/23;C1024;P118;4;MC1003
1401;8/1/23;C1037;P114;4;MC1003
1402;18/4/23;C1025;P119;3;MC1002
1403;12/8/23;C1028;P107;3;MC1005
1404;5/5/23;C1029;P113;8;MC1001
1405;6/1/23;C1024;P116;10;MC1004
1406;6/3/23;C1039;P103;7;MC1004
1407;12/6/23;C1020;P106;3;MC1001
1408;3/8/23;C1038;P112;10;MC1001
1409;25/6/23;C1026;P101;4;MC1003
1410;7/10/23;C1028;P110;4;MC1002
1411;4/1/23;C1023;P110;3;MC1005
1412;5/9/23;C1045;P107;9;MC1001
1413;12/10/23;C1040;P102;6;MC1001
1414;10/1/23;C1019;P117;8;MC1003
1415;4/6/23;C1015;P115;10;MC1002
1416;25/4/23;C1049;P108;8;MC1005
1417;1/1/24;C1001;P105;4;MC1005
1418;20/3/23;C1040;P103;9;MC1005
1419;11/4/23;C1020;P108;6;MC1003
1420;3/5/23;C1004;P112;1;MC1004
1421;2/1/23;C1016;P118;7;MC1005
1422;25/10/23;C1050;P119;6;MC1002
1423;27/10/23;C1003;P119;3;MC1002
1424;21/4/23;C1047;P111;3;MC1004
1425;4/3/23;C1038;P103;6;MC1005
1426;16/12/23;C1021;P111;4;MC1005
1427;15/8/23;C1025;P105;4;MC1004
1428;28/3/23;C1003;P112;9;MC1004
1429;22/12/23;C1012;P119;5;MC1004
1430;5/3/23;C1002;P107;9;MC1003
1431;25/6/23;C1030;P101;9;MC1003
1432;29/8/23;C1030;P119;4;MC1004
1433;9/10/23;C1048;P108;9;MC1004
1434;23/4/23;C1011;P104;2;MC1001
1435;12/6/23;C1043;P103;7;MC1001
1436;10/10/23;C1034;P119;7;MC1001
1437;1/2/23;C1019;P110;6;MC1003
1438;28/3/23;C1043;P109;5;MC1003
1439;22/12/23;C1046;P102;4;MC1004
1440;19/1/23;C1002;P118;7;MC1001
1441;3/10/23;C1035;P107;2;MC1005
1442;3/5/23;C1020;P106;3;MC1005
1443;16/9/23;C1050;P106;3;MC1005
1444;14/7/23;C1015;P103;10;MC1001
1445;20/10/23;C1042;P101;8;MC1002
1446;12/12/23;C1025;P106;8;MC1002
1447;9/2/23;C1039;P102;6;MC1004
1448;4/2/23;C1038;P109;3;MC1001
1449;22/11/23;C1028;P115;8;MC1002
1450;27/10/23;C1044;P108;1;MC1002
1451;13/6/23;C1011;P120;1;MC1001
1452;1/1/24;C1035;P117;2;MC1001
1453;13/9/23;C1020;P101;5;MC1003
1454;1/3/23;C1039;P113;8;MC1001
1455;17/12/23;C1024;P119;1;MC1005
1456;4/10/23;C1049;P107;2;MC1002
1457;7/9/23;C1008;P101;4;MC1004
1458;20/4/23;C1041;P112;5;MC1002
1459;15/11/23;C1048;P107;7;MC1003
1460;23/12/23;C1017;P106;8;MC1002
1461;28/6/23;C1037;P118;10;MC1003
1462;24/11/23;C1044;P110;1;MC1005
1463;24/3/23;C1014;P120;8;MC1003
1464;11/5/23;C1017;P107;3;MC1001
1465;13/5/23;C1037;P120;1;MC1001
1466;27/7/23;C1025;P107;3;MC1003
1467;8/3/23;C1045;P109;5;MC1003
1468;14/9/23;C1002;P119;8;MC1005
1469;29/1/23;C1027;P102;9;MC1002
1470;23/5/23;C1010;P112;2;MC1004
1471;18/6/23;C1002;P107;4;MC1005
1472;6/2/23;C1006;P107;6;MC1004
1473;27/8/23;C1009;P119;10;MC1004
1474;18/11/23;C1003;P116;5;MC1001
1475;2/7/23;C1045;P115;5;MC1001
1476;13/8/23;C1030;P105;3;MC1005
1477;24/7/23;C1028;P104;4;MC1001
1478;11/7/23;C1050;P102;6;MC1003
1479;2/4/23;C1004;P118;8;MC1004
1480;29/7/23;C1003;P102;8;MC1002
1481;19/2/23;C1013;P119;2;MC1003
1482;6/11/23;C1011;P105;8;MC1005
1483;21/7/23;C1013;P119;7;MC1001
1484;7/8/23;C1035;P111;3;MC1004
1485;25/3/23;C1010;P110;6;MC1003
1486;28/5/23;C1025;P116;4;MC1002
1487;1/1/23;C1015;P110;7;MC1002
1488;19/5/23;C1018;P119;7;MC1004
1489;9/12/23;C1016;P119;9;MC1002
1490;1/1/23;C1037;P111;4;MC1002
1491;30/4/23;C1047;P108;6;MC1005
1492;15/9/23;C1020;P110;9;MC1001
1493;20/7/23;C1016;P110;1;MC1004
1494;27/5/23;C1022;P116;7;MC1003
1495;9/1/23;C1049;P119;5;MC1004
1496;18/2/23;C1010;P111;6;MC1001
1497;23/4/23;C1031;P119;10;MC1001
1498;28/8/23;C1012;P114;2;MC1002
1499;11/6/23;C1017;P116;1;MC1001
1500;25/6/23;C1040;P109;8;MC1005
1501;12/8/23;C1021;P116;2;MC1003
1502;18/8/23;C1020;P106;1;MC1004
1503;15/11/23;C1014;P116;8;MC1001
1504;17/11/23;C1037;P108;8;MC1002
1505;14/2/23;C1022;P107;10;MC1004
1506;20/7/23;C1012;P110;3;MC1001
1507;10/2/23;C1026;P104;6;MC1002
1508;22/10/23;C1001;P107;8;MC1001
1509;4/5/23;C1039;P102;6;MC1005
1510;16/5/23;C1007;P111;9;MC1004
1511;14/2/23;C1048;P116;3;MC1004
1512;14/5/23;C1010;P103;4;MC1001
1513;17/6/23;C1035;P106;3;MC1002
1514;10/11/23;C1030;P105;6;MC1001
1515;25/1/23;C1048;P102;6;MC1001
1516;22/12/23;C1030;P106;10;MC1004
1517;25/7/23;C1040;P107;9;MC1002
1518;11/2/23;C1013;P103;2;MC1005
1519;20/9/23;C1029;P111;5;MC1005
1520;21/2/23;C1018;P104;6;MC1001
1521;1/9/23;C1029;P119;7;MC1002
1522;24/6/23;C1033;P108;6;MC1005
1523;21/11/23;C1040;P119;7;MC1002
1524;7/1/23;C1001;P108;9;MC1004
1525;23/7/23;C1040;P106;9;MC1004
1526;3/11/23;C1040;P110;6;MC1001
1527;3/6/23;C1011;P103;9;MC1002
1528;20/1/23;C1021;P106;2;MC1002
1529;13/8/23;C1001;P105;7;MC1003
1530;2/4/23;C1028;P104;2;MC1005
1531;22/9/23;C1034;P107;6;MC1002
1532;7/4/23;C1045;P115;10;MC1004
1533;17/6/23;C1024;P111;5;MC1001
1534;27/3/23;C1015;P106;2;MC1002
1535;5/4/23;C1003;P116;2;MC1005
1536;31/3/23;C1033;P107;7;MC1002
1537;27/10/23;C1030;P107;10;MC1004
1538;27/3/23;C1014;P118;5;MC1001
1539;22/8/23;C1033;P101;9;MC1002
1540;7/7/23;C1038;P120;10;MC1001
1541;10/11/23;C1042;P114;3;MC1003
1542;23/10/23;C1013;P107;6;MC1002
1543;11/12/23;C1001;P108;6;MC1005
1544;15/8/23;C1004;P109;1;MC1005
1545;26/1/23;C1043;P105;2;MC1001
1546;29/1/23;C1013;P103;1;MC1001
1547;15/2/23;C1010;P103;9;MC1003
1548;21/11/23;C1020;P103;3;MC1005
1549;11/6/23;C1044;P107;5;MC1003
1550;11/8/23;C1028;P117;7;MC1001
1551;31/5/23;C1025;P107;7;MC1002
1552;13/8/23;C1038;P107;9;MC1003
1553;6/10/23;C1012;P107;6;MC1003
1554;20/2/23;C1006;P114;8;MC1001
1555;11/7/23;C1030;P116;7;MC1001
1556;11/11/23;C1006;P114;9;MC1002
1557;31/10/23;C1020;P113;2;MC1003
1558;3/2/23;C1040;P106;4;MC1003
1559;5/4/23;C1030;P108;5;MC1001
1560;27/10/23;C1013;P102;6;MC1001
1561;5/11/23;C1036;P111;10;MC1004
1562;10/12/23;C1015;P111;2;MC1002
1563;7/5/23;C1017;P111;4;MC1002
1564;19/5/23;C1042;P101;4;MC1002
1565;19/9/23;C1031;P120;4;MC1005
1566;9/4/23;C1016;P103;7;MC1005
1567;17/7/23;C1034;P115;7;MC1002
1568;9/7/23;C1021;P111;2;MC1005
1569;25/8/23;C1026;P108;7;MC1001
1570;10/7/23;C1025;P119;1;MC1002
1571;19/4/23;C1049;P104;9;MC1001
1572;26/1/23;C1036;P115;3;MC1005
1573;19/10/23;C1044;P117;5;MC1003
1574;7/1/23;C1048;P103;1;MC1002
1575;19/6/23;C1040;P101;9;MC1002
1576;9/8/23;C1014;P118;7;MC1002
1577;17/11/23;C1031;P113;9;MC1005
1578;3/5/23;C1030;P117;5;MC1005
1579;4/6/23;C1048;P111;10;MC1005
1580;15/6/23;C1042;P102;3;MC1005
1581;29/12/23;C1036;P105;3;MC1005
1582;29/7/23;C1007;P120;10;MC1005
1583;22/5/23;C1008;P109;6;MC1004
1584;1/1/24;C1050;P107;4;MC1003
1585;18/10/23;C1003;P107;9;MC1005
1586;10/5/23;C1029;P119;6;MC1002
1587;14/1/23;C1045;P115;1;MC1002
1588;13/9/23;C1015;P111;9;MC1001
1589;29/1/23;C1019;P115;1;MC1004
1590;1/11/23;C1016;P117;9;MC1004
1591;14/11/23;C1009;P110;4;MC1003
1592;26/10/23;C1044;P103;10;MC1001
1593;13/10/23;C1033;P110;9;MC1003
1594;6/8/23;C1035;P102;9;MC1004
1595;7/12/23;C1033;P110;4;MC1004
1596;23/3/23;C1036;P116;7;MC1003
1597;20/9/23;C1041;P114;9;MC1004
1598;9/5/23;C1042;P117;5;MC1003
1599;28/6/23;C1010;P119;1;MC1004
1600;10/11/23;C1017;P106;6;MC1003
1601;16/5/23;C1042;P113;10;MC1003
1602;31/1/23;C1012;P104;8;MC1005
1603;12/3/23;C1046;P102;5;MC1004
1604;16/3/23;C1016;P110;10;MC1003
1605;31/10/23;C1009;P109;9;MC1001
1606;18/1/23;C1039;P110;8;MC1001
1607;28/1/23;C1001;P105;7;MC1005
1608;6/1/23;C1047;P103;2;MC1002
1609;5/9/23;C1015;P108;10;MC1004
1610;24/12/23;C1010;P103;6;MC1005
1611;10/2/23;C1032;P115;2;MC1001
1612;11/8/23;C1046;P107;7;MC1002
1613;29/5/23;C1033;P103;8;MC1005
1614;1/5/23;C1034;P118;1;MC1005
1615;5/12/23;C1011;P102;1;MC1005
1616;8/12/23;C1050;P107;9;MC1002
1617;27/4/23;C1005;P106;5;MC1005
1618;9/9/23;C1028;P112;7;MC1005
1619;18/10/23;C1033;P108;8;MC1001
1620;25/12/23;C1042;P113;3;MC1003
1621;26/9/23;C1038;P112;5;MC1003
1622;29/3/23;C1030;P111;4;MC1003
1623;6/7/23;C1021;P110;8;MC1004
1624;6/9/23;C1037;P112;5;MC1005
1625;1/12/23;C1011;P102;5;MC1005
1626;18/12/23;C1020;P116;10;MC1004
1627;21/1/23;C1011;P108;4;MC1005
1628;13/4/23;C1027;P112;5;MC1002
1629;1/4/23;C1024;P112;4;MC1002
1630;5/10/23;C1034;P118;1;MC1004
1631;22/1/23;C1043;P101;3;MC1005
1632;23/8/23;C1044;P105;3;MC1001
1633;17/4/23;C1027;P118;5;MC1002
1634;24/1/23;C1049;P104;1;MC1001
1635;7/3/23;C1036;P112;6;MC1003
1636;11/11/23;C1041;P101;8;MC1005
1637;30/6/23;C1018;P102;6;MC1002
1638;28/12/23;C1021;P107;9;MC1002
1639;6/4/23;C1025;P114;1;MC1003
1640;19/5/23;C1015;P110;6;MC1004
1641;16/9/23;C1021;P103;3;MC1004
1642;9/9/23;C1002;P108;4;MC1001
1643;25/6/23;C1007;P107;4;MC1001
1644;25/8/23;C1028;P107;9;MC1002
1645;28/8/23;C1034;P108;9;MC1004
1646;30/9/23;C1033;P118;3;MC1002
1647;5/6/23;C1019;P119;8;MC1004
1648;30/9/23;C1032;P114;6;MC1005
1649;5/1/23;C1006;P115;4;MC1003
1650;14/11/23;C1032;P107;9;MC1004
1651;18/12/23;C1046;P119;4;MC1005
1652;25/1/23;C1007;P117;8;MC1004
1653;1/5/23;C1003;P104;9;MC1003
1654;24/2/23;C1024;P114;9;MC1005
1655;4/2/23;C1017;P113;3;MC1005
1656;5/2/23;C1015;P106;2;MC1003
1657;21/7/23;C1034;P107;1;MC1003
1658;11/8/23;C1011;P103;3;MC1005
1659;25/7/23;C1010;P108;1;MC1003
1660;28/1/23;C1015;P106;3;MC1001
1661;13/3/23;C1029;P119;2;MC1001
1662;13/11/23;C1013;P109;10;MC1005
1663;1/5/23;C1048;P117;6;MC1004
1664;29/3/23;C1033;P113;5;MC1001
1665;7/6/23;C1006;P104;7;MC1003
1666;18/1/23;C1014;P104;4;MC1001
1667;11/3/23;C1007;P105;8;MC1002
1668;19/9/23;C1023;P107;9;MC1001
1669;14/9/23;C1038;P117;1;MC1004
1670;20/6/23;C1032;P102;4;MC1001
1671;4/7/23;C1011;P111;6;MC1004
1672;5/4/23;C1026;P113;8;MC1001
1673;13/2/23;C1004;P101;3;MC1001
1674;11/11/23;C1045;P104;8;MC1002
1675;4/9/23;C1002;P118;9;MC1001
1676;26/11/23;C1017;P102;1;MC1005
1677;17/1/23;C1008;P115;1;MC1004
1678;17/5/23;C1033;P107;3;MC1003
1679;13/5/23;C1020;P102;6;MC1004
1680;10/3/23;C1048;P114;4;MC1002
1681;20/2/23;C1036;P109;4;MC1004
1682;20/2/23;C1020;P104;10;MC1004
1683;29/7/23;C1032;P105;6;MC1004
1684;29/5/23;C1021;P104;3;MC1003
1685;23/2/23;C1025;P107;7;MC1003
1686;29/12/23;C1034;P101;9;MC1004
1687;22/9/23;C1025;P103;7;MC1002
1688;30/6/23;C1022;P111;5;MC1004
1689;17/2/23;C1026;P102;9;MC1001
1690;5/11/23;C1004;P118;7;MC1005
1691;19/1/23;C1047;P106;8;MC1001
1692;17/11/23;C1044;P111;3;MC1003
1693;12/4/23;C1029;P117;5;MC1002
1694;2/2/23;C1037;P107;9;MC1005
1695;7/12/23;C1030;P112;4;MC1002
1696;3/5/23;C1022;P106;3;MC1005
1697;19/11/23;C1005;P103;3;MC1002
1698;7/6/23;C1025;P110;9;MC1005
1699;22/6/23;C1017;P114;6;MC1005
1700;1/5/23;C1039;P110;8;MC1002
1701;10/4/23;C1010;P110;6;MC1005
1702;17/6/23;C1009;P116;10;MC1003
1703;12/12/23;C1017;P120;9;MC1005
1704;8/8/23;C1012;P108;9;MC1005
1705;31/1/23;C1020;P117;3;MC1001
1706;15/3/23;C1017;P106;3;MC1004
1707;27/2/23;C1048;P118;8;MC1003
1708;30/3/23;C1026;P102;10;MC1005
1709;10/4/23;C1040;P118;3;MC1002
1710;10/3/23;C1022;P101;3;MC1004
1711;1/3/23;C1038;P120;3;MC1005
1712;1/6/23;C1040;P109;7;MC1001
1713;29/12/23;C1023;P117;3;MC1003
1714;25/8/23;C1035;P108;3;MC1005
1715;16/11/23;C1013;P105;10;MC1003
1716;24/2/23;C1015;P105;10;MC1005
1717;24/9/23;C1028;P101;5;MC1005
1718;25/4/23;C1017;P113;10;MC1004
1719;4/8/23;C1037;P109;2;MC1003
1720;11/10/23;C1024;P104;6;MC1005
1721;7/10/23;C1033;P102;5;MC1005
1722;12/5/23;C1046;P111;8;MC1005
1723;3/3/23;C1003;P119;3;MC1003
1724;15/7/23;C1030;P116;6;MC1001
1725;14/5/23;C1039;P110;1;MC1003
1726;30/11/23;C1038;P118;3;MC1001
1727;11/4/23;C1009;P115;1;MC1005
1728;14/2/23;C1035;P114;3;MC1005
1729;22/10/23;C1029;P104;9;MC1003
1730;10/5/23;C1029;P120;10;MC1005
1731;14/11/23;C1038;P102;5;MC1005
1732;5/3/23;C1028;P117;8;MC1005
1733;6/10/23;C1003;P112;1;MC1004
1734;6/4/23;C1015;P115;3;MC1004
1735;16/12/23;C1028;P119;2;MC1001
1736;6/9/23;C1036;P105;8;MC1005
1737;20/9/23;C1034;P106;4;MC1001
1738;17/2/23;C1025;P114;5;MC1005
1739;15/7/23;C1016;P116;9;MC1003
1740;23/11/23;C1001;P119;10;MC1005
1741;28/9/23;C1001;P117;5;MC1003
1742;27/10/23;C1027;P119;7;MC1001
1743;7/1/23;C1015;P115;10;MC1005
1744;26/7/23;C1038;P101;7;MC1002
1745;3/3/23;C1050;P119;5;MC1005
1746;3/6/23;C1039;P120;7;MC1001
1747;6/3/23;C1048;P113;3;MC1002
1748;26/8/23;C1011;P108;6;MC1001
1749;28/3/23;C1035;P103;6;MC1004
1750;24/8/23;C1014;P114;6;MC1003
1751;27/8/23;C1015;P111;2;MC1002
1752;14/5/23;C1029;P108;8;MC1005
1753;10/10/23;C1017;P109;1;MC1002
1754;11/6/23;C1049;P109;8;MC1002
1755;12/11/23;C1037;P114;8;MC1003
1756;10/2/23;C1036;P117;1;MC1002
1757;19/10/23;C1033;P120;8;MC1005
1758;2/8/23;C1050;P108;4;MC1005
1759;9/1/23;C1033;P104;2;MC1001
1760;28/2/23;C1003;P111;5;MC1004
1761;12/1/23;C1029;P115;7;MC1004
1762;27/8/23;C1016;P105;10;MC1003
1763;4/6/23;C1038;P108;2;MC1004
1764;27/6/23;C1030;P101;10;MC1004
1765;21/9/23;C1017;P102;10;MC1004
1766;28/3/23;C1029;P118;8;MC1005
1767;20/4/23;C1017;P112;1;MC1003
1768;15/4/23;C1043;P108;5;MC1005
1769;18/9/23;C1035;P107;6;MC1001
1770;1/6/23;C1023;P115;8;MC1004
1771;13/5/23;C1029;P114;1;MC1003
1772;27/6/23;C1028;P110;8;MC1003
1773;4/4/23;C1032;P103;7;MC1001
1774;2/4/23;C1044;P119;10;MC1004
1775;6/8/23;C1018;P109;10;MC1001
1776;10/3/23;C1029;P116;8;MC1001
1777;22/8/23;C1012;P105;6;MC1001
1778;31/3/23;C1042;P112;1;MC1003
1779;29/12/23;C1045;P105;1;MC1005
1780;25/10/23;C1009;P119;9;MC1001
1781;10/10/23;C1004;P104;6;MC1005
1782;27/2/23;C1001;P117;6;MC1004
1783;19/7/23;C1021;P110;2;MC1003
1784;11/9/23;C1030;P104;6;MC1002
1785;3/3/23;C1026;P106;5;MC1002
1786;22/10/23;C1036;P102;2;MC1003
1787;22/5/23;C1040;P110;6;MC1001
1788;2/8/23;C1017;P115;9;MC1001
1789;16/9/23;C1042;P106;6;MC1001
1790;30/12/23;C1010;P102;8;MC1005
1791;24/3/23;C1031;P115;4;MC1005
1792;14/5/23;C1003;P114;4;MC1001
1793;6/4/23;C1029;P104;4;MC1005
1794;6/6/23;C1024;P112;2;MC1002
1795;24/8/23;C1040;P115;7;MC1003
1796;14/8/23;C1013;P107;1;MC1005
1797;4/5/23;C1040;P113;6;MC1004
1798;23/8/23;C1048;P118;4;MC1004
1799;28/11/23;C1013;P109;7;MC1004
1800;28/2/23;C1018;P114;9;MC1001
1801;4/5/23;C1024;P118;8;MC1003
1802;10/5/23;C1022;P108;5;MC1002
1803;10/5/23;C1041;P112;4;MC1001
1804;8/3/23;C1018;P106;7;MC1005
1805;25/4/23;C1002;P101;10;MC1002
1806;6/9/23;C1019;P107;3;MC1005
1807;30/11/23;C1003;P116;5;MC1005
1808;28/7/23;C1020;P117;10;MC1002
1809;6/11/23;C1037;P114;10;MC1005
1810;19/6/23;C1005;P112;10;MC1001
1811;1/9/23;C1031;P103;8;MC1001
1812;20/10/23;C1037;P118;6;MC1004
1813;7/4/23;C1010;P114;3;MC1002
1814;30/9/23;C1011;P111;4;MC1002
1815;5/9/23;C1038;P118;5;MC1003
1816;21/3/23;C1023;P119;10;MC1002
1817;18/12/23;C1039;P110;4;MC1005
1818;17/12/23;C1018;P116;4;MC1005
1819;1/1/23;C1005;P103;8;MC1004
1820;10/4/23;C1023;P102;10;MC1002
1821;22/7/23;C1011;P116;10;MC1003
1822;15/7/23;C1043;P106;6;MC1003
1823;31/5/23;C1027;P101;4;MC1002
1824;6/7/23;C1016;P103;7;MC1001
1825;7/8/23;C1023;P108;10;MC1003
1826;16/2/23;C1039;P112;9;MC1005
1827;21/5/23;C1044;P113;7;MC1005
1828;9/11/23;C1029;P117;3;MC1003
1829;25/8/23;C1031;P120;10;MC1005
1830;4/5/23;C1020;P114;4;MC1002
1831;4/6/23;C1038;P114;10;MC1003
1832;26/4/23;C1002;P104;4;MC1002
1833;14/7/23;C1050;P102;5;MC1004
1834;11/10/23;C1012;P112;7;MC1005
1835;21/10/23;C1040;P105;6;MC1003
1836;19/1/23;C1027;P108;6;MC1005
1837;31/8/23;C1045;P104;10;MC1002
1838;20/8/23;C1036;P114;4;MC1002
1839;20/11/23;C1033;P104;6;MC1004
1840;17/9/23;C1045;P116;3;MC1002
1841;18/3/23;C1039;P108;10;MC1002
1842;13/3/23;C1031;P117;4;MC1001
1843;26/8/23;C1006;P108;10;MC1005
1844;8/4/23;C1029;P118;4;MC1003
1845;24/12/23;C1042;P119;6;MC1005
1846;5/5/23;C1043;P111;5;MC1005
1847;14/12/23;C1029;P109;3;MC1004
1848;21/3/23;C1039;P101;6;MC1003
1849;27/9/23;C1019;P113;3;MC1005
1850;26/5/23;C1035;P101;3;MC1004
1851;12/3/23;C1039;P113;8;MC1002
1852;9/3/23;C1024;P102;4;MC1002
1853;1/1/24;C1043;P120;9;MC1001
1854;25/11/23;C1019;P115;7;MC1005
1855;1/2/23;C1033;P116;9;MC1001
1856;21/4/23;C1028;P114;4;MC1003
1857;14/1/23;C1025;P109;1;MC1004
1858;13/8/23;C1049;P103;1;MC1005
1859;14/3/23;C1033;P109;1;MC1003
1860;26/12/23;C1032;P118;5;MC1002
1861;4/6/23;C1034;P113;6;MC1003
1862;9/9/23;C1046;P109;9;MC1005
1863;17/1/23;C1035;P112;5;MC1002
